1601981	WuYouwei	Computer Science
1601982	WuQijie	Computer Science
1601983	WuJing	Computer Science
1601984	ZengZeming	Computer Science
1601985	WuZijin	Physics
1601986	WuJun	Computer Science
1601987	ZengYouwei	Computer Science
1601988	WuLi	Math
1601989	WuWeiming	Physics
1601990	ZhaoJing	Math
1601991	WuZijin	Math
1601992	WuRuiyang	Physics
1601993	WuBaohua	Physics
1601994	WuQijie	Physics
1601995	ZhangWeiming	Computer Science
1601996	JiangZijin	Computer Science
1601997	ZhangBaohua	Math
1601998	WuQijie	Computer Science
1601999	WuYouwei	Math
1602000	LiZijin	Physics
1602001	LiBaohua	Computer Science
1602002	ZhangBaohua	Math
1602003	GaoBaohua	Computer Science
1602004	ZhaoJun	Computer Science
1602005	ZhaoZijin	Physics
1602006	ZhangLi	Physics
1602007	ZengWeiming	Math
1602008	ZengZeming	Math
1602009	GaoZeming	Math
1602010	LiYouwei	Computer Science
1602011	ZhaoJing	Physics
1602012	JiangJun	Math
1602013	ZhangZijin	Math
1602014	JiangBaohua	Physics
1602015	ZhangQijie	Computer Science
1602016	LiWeiming	Physics
1602017	ZhaoZijin	Math
1602018	ZhaoRuiyang	Math
1602019	ZengQijie	Computer Science
1602020	ZhangQijie	Physics
1602021	ZhangRuiyang	Computer Science
1602022	WuQijie	Math
1602023	ZengJun	Math
1602024	ZhangZijin	Computer Science
1602025	ZhaoZijin	Math
1602026	LiRuiyang	Computer Science
1602027	WuZijin	Computer Science
1602028	GaoZeming	Physics
1602029	GaoJun	Computer Science
1602030	JiangLi	Math
1602031	JiangRuiyang	Math
1602032	ZhaoJun	Physics
1602033	ZhangYouwei	Physics
1602034	ZengQijie	Math
1602035	GaoWeiming	Physics
1602036	ZengWeiming	Physics
1602037	JiangQijie	Physics
1602038	JiangJun	Physics
1602039	GaoJun	Physics
1602040	LiZijin	Math
1602041	ZhaoYouwei	Math
1602042	GaoJing	Physics
1602043	ZengWeiming	Physics
1602044	WuJun	Physics
1602045	GaoQijie	Math
1602046	ZhangWeiming	Computer Science
1602047	ZhangZijin	Physics
1602048	ZhaoYouwei	Math
1602049	ZhaoJing	Math
1602050	JiangLi	Math
1602051	JiangZeming	Physics
1602052	ZengZeming	Computer Science
1602053	ZhangYouwei	Computer Science
1602054	WuJun	Math
1602055	JiangYouwei	Physics
1602056	ZhangRuiyang	Math
1602057	JiangLi	Computer Science
1602058	WuZijin	Computer Science
1602059	JiangJing	Math
1602060	ZhaoJing	Math
1602061	GaoJing	Computer Science
1602062	ZhangRuiyang	Physics
1602063	ZengWeiming	Physics
1602064	WuRuiyang	Math
1602065	GaoJun	Math
1602066	WuJun	Math
1602067	WuBaohua	Computer Science
1602068	ZhaoJing	Physics
1602069	ZengRuiyang	Physics
1602070	ZhaoRuiyang	Math
1602071	ZengWeiming	Computer Science
1602072	ZhaoRuiyang	Computer Science
1602073	WuWeiming	Computer Science
1602074	ZhangLi	Computer Science
1602075	ZhaoLi	Physics
1602076	ZhaoRuiyang	Math
1602077	WuWeiming	Math
1602078	ZhaoBaohua	Physics
1602079	LiLi	Physics
1602080	ZengLi	Computer Science
1602081	ZhaoRuiyang	Physics
1602082	GaoWeiming	Math
1602083	WuZeming	Computer Science
1602084	ZhaoZijin	Physics
1602085	JiangYouwei	Math
1602086	ZengJun	Physics
1602087	LiQijie	Computer Science
1602088	ZengBaohua	Math
1602089	ZhangLi	Math
1602090	GaoWeiming	Math
1602091	GaoZeming	Computer Science
1602092	ZhangZijin	Math
1602093	ZhaoRuiyang	Physics
1602094	ZhangYouwei	Physics
1602095	ZhangWeiming	Computer Science
1602096	ZhangJing	Math
1602097	ZengQijie	Computer Science
1602098	ZhangBaohua	Math
1602099	ZhangQijie	Math
1602100	LiJing	Physics
1602101	ZengZijin	Math
1602102	GaoBaohua	Computer Science
1602103	ZhaoLi	Physics
1602104	ZhaoZeming	Physics
1602105	WuZeming	Physics
1602106	LiJun	Computer Science
1602107	LiZijin	Physics
1602108	GaoYouwei	Physics
1602109	JiangZeming	Physics
1602110	LiYouwei	Math
1602111	ZhangQijie	Computer Science
1602112	WuQijie	Math
1602113	LiRuiyang	Physics
1602114	ZengJun	Physics
1602115	GaoYouwei	Math
1602116	WuBaohua	Physics
1602117	JiangJing	Physics
1602118	ZengQijie	Computer Science
1602119	WuYouwei	Math
1602120	LiBaohua	Computer Science
1602121	GaoRuiyang	Math
1602122	LiJing	Physics
1602123	WuJun	Math
1602124	LiRuiyang	Computer Science
1602125	JiangRuiyang	Computer Science
1602126	WuQijie	Computer Science
1602127	ZhaoRuiyang	Math
1602128	GaoZijin	Math
1602129	LiJun	Math
1602130	ZhaoQijie	Physics
1602131	GaoLi	Math
1602132	ZhaoJing	Math
1602133	JiangZijin	Physics
1602134	ZhaoRuiyang	Math
1602135	LiYouwei	Math
1602136	JiangRuiyang	Math
1602137	LiZijin	Math
1602138	ZhaoJun	Computer Science
1602139	JiangYouwei	Math
1602140	ZhaoZeming	Physics
1602141	JiangZeming	Math
1602142	ZhaoLi	Math
1602143	WuJing	Math
1602144	GaoZijin	Computer Science
1602145	ZhaoZeming	Math
1602146	ZengZeming	Computer Science
1602147	ZhaoQijie	Computer Science
1602148	ZhaoRuiyang	Physics
1602149	LiZijin	Math
1602150	JiangZeming	Physics
1602151	GaoYouwei	Physics
1602152	ZhaoLi	Computer Science
1602153	WuBaohua	Physics
1602154	ZhaoZijin	Math
1602155	GaoBaohua	Physics
1602156	ZengZeming	Physics
1602157	WuWeiming	Math
1602158	WuBaohua	Computer Science
1602159	ZhaoQijie	Physics
1602160	ZhaoZijin	Physics
1602161	LiJun	Computer Science
1602162	ZhangWeiming	Math
1602163	ZhaoBaohua	Physics
1602164	ZengLi	Math
1602165	LiLi	Computer Science
1602166	WuLi	Physics
1602167	JiangWeiming	Math
1602168	LiJing	Math
1602169	ZhaoLi	Computer Science
1602170	GaoYouwei	Physics
1602171	ZengQijie	Physics
1602172	ZhaoLi	Physics
1602173	ZhaoBaohua	Computer Science
1602174	WuQijie	Computer Science
1602175	GaoYouwei	Math
1602176	LiBaohua	Computer Science
1602177	JiangYouwei	Computer Science
1602178	LiJun	Physics
1602179	ZengWeiming	Math
1602180	ZengRuiyang	Computer Science
1602181	ZhangYouwei	Computer Science
1602182	JiangQijie	Math
1602183	ZhangBaohua	Physics
1602184	GaoJing	Computer Science
1602185	ZhaoLi	Math
1602186	LiYouwei	Math
1602187	LiZeming	Computer Science
1602188	ZhaoLi	Math
1602189	ZhaoZijin	Computer Science
1602190	LiZijin	Computer Science
1602191	JiangZeming	Computer Science
1602192	LiLi	Math
1602193	GaoZeming	Physics
1602194	WuQijie	Physics
1602195	GaoZeming	Computer Science
1602196	WuJing	Computer Science
1602197	GaoRuiyang	Math
1602198	GaoJun	Math
1602199	WuBaohua	Physics
1602200	WuZijin	Math
1602201	JiangBaohua	Computer Science
1602202	LiWeiming	Computer Science
1602203	ZhangWeiming	Math
1602204	ZhangJing	Computer Science
1602205	WuZeming	Physics
1602206	WuLi	Physics
1602207	WuRuiyang	Math
1602208	GaoZeming	Computer Science
1602209	ZhaoJun	Physics
1602210	ZengQijie	Computer Science
1602211	GaoRuiyang	Physics
1602212	ZhaoWeiming	Physics
1602213	ZhangYouwei	Physics
1602214	GaoBaohua	Math
1602215	ZhaoQijie	Physics
1602216	ZhangJing	Computer Science
1602217	LiRuiyang	Computer Science
1602218	ZhaoYouwei	Computer Science
1602219	JiangZijin	Math
1602220	ZengRuiyang	Computer Science
1602221	JiangBaohua	Computer Science
1602222	LiJing	Physics
1602223	WuZijin	Math
1602224	GaoLi	Math
1602225	LiYouwei	Physics
1602226	ZhangRuiyang	Physics
1602227	ZhaoLi	Math
1602228	ZengJun	Computer Science
1602229	WuQijie	Physics
1602230	LiJun	Math
1602231	ZhaoRuiyang	Physics
1602232	WuJun	Physics
1602233	ZhaoJun	Computer Science
1602234	LiJing	Physics
1602235	GaoWeiming	Math
1602236	ZengZijin	Physics
1602237	ZhangQijie	Computer Science
1602238	WuZeming	Physics
1602239	ZhaoJing	Physics
1602240	WuWeiming	Math
1602241	WuBaohua	Math
1602242	GaoZeming	Math
1602243	WuJun	Math
1602244	GaoJun	Computer Science
1602245	GaoZeming	Physics
1602246	WuZeming	Computer Science
1602247	LiBaohua	Physics
1602248	ZhangZeming	Physics
1602249	ZengJing	Computer Science
1602250	WuLi	Physics
1602251	ZengZeming	Computer Science
1602252	WuRuiyang	Physics
1602253	JiangQijie	Computer Science
1602254	ZengJing	Math
1602255	ZhangJun	Physics
1602256	ZhaoBaohua	Physics
1602257	ZhangZijin	Computer Science
1602258	JiangZeming	Math
1602259	WuZeming	Physics
1602260	LiRuiyang	Computer Science
1602261	ZengZeming	Physics
1602262	ZhaoLi	Math
1602263	WuYouwei	Computer Science
1602264	ZhangBaohua	Physics
1602265	ZhaoYouwei	Computer Science
1602266	JiangJun	Physics
1602267	ZhangJing	Math
1602268	GaoYouwei	Math
1602269	GaoRuiyang	Physics
1602270	LiZijin	Math
1602271	LiWeiming	Physics
1602272	LiQijie	Physics
1602273	ZhaoZijin	Physics
1602274	LiLi	Physics
1602275	WuYouwei	Computer Science
1602276	LiLi	Physics
1602277	WuJing	Computer Science
1602278	GaoWeiming	Physics
1602279	WuWeiming	Physics
1602280	GaoWeiming	Math
1602281	GaoJing	Physics
1602282	ZengBaohua	Math
1602283	ZengQijie	Physics
1602284	ZhangJing	Physics
1602285	WuLi	Math
1602286	ZhaoRuiyang	Computer Science
1602287	JiangZijin	Computer Science
1602288	GaoRuiyang	Physics
1602289	LiZeming	Math
1602290	JiangWeiming	Computer Science
1602291	GaoWeiming	Math
1602292	ZhangZeming	Math
1602293	ZhangLi	Physics
1602294	WuYouwei	Computer Science
1602295	GaoWeiming	Computer Science
1602296	LiYouwei	Math
1602297	JiangJing	Computer Science
1602298	LiJing	Physics
1602299	GaoZeming	Computer Science
1602300	JiangZijin	Computer Science
1602301	ZengYouwei	Math
1602302	LiJing	Computer Science
1602303	ZhangWeiming	Math
1602304	WuJun	Physics
1602305	GaoYouwei	Physics
1602306	ZhangRuiyang	Computer Science
1602307	LiJing	Math
1602308	LiZeming	Math
1602309	ZengZeming	Physics
1602310	WuQijie	Math
1602311	ZhangRuiyang	Physics
1602312	ZhaoZijin	Physics
1602313	ZengYouwei	Computer Science
1602314	WuZeming	Math
1602315	WuZeming	Computer Science
1602316	GaoWeiming	Physics
1602317	ZhaoLi	Physics
1602318	ZhaoLi	Computer Science
1602319	ZengWeiming	Math
1602320	ZhangJun	Physics
1602321	JiangZeming	Computer Science
1602322	LiZijin	Physics
1602323	ZengYouwei	Math
1602324	ZengJun	Computer Science
1602325	GaoYouwei	Math
1602326	ZhangZijin	Physics
1602327	JiangLi	Physics
1602328	ZhangRuiyang	Physics
1602329	JiangQijie	Computer Science
1602330	ZhaoLi	Math
1602331	WuWeiming	Computer Science
1602332	ZhaoZeming	Computer Science
1602333	JiangYouwei	Physics
1602334	ZhangYouwei	Computer Science
1602335	GaoLi	Math
1602336	ZhaoLi	Computer Science
1602337	ZhangYouwei	Math
1602338	LiRuiyang	Physics
1602339	ZhaoYouwei	Computer Science
1602340	WuJun	Math
1602341	JiangZeming	Math
1602342	LiRuiyang	Math
1602343	ZengJun	Computer Science
1602344	LiWeiming	Math
1602345	ZengJun	Physics
1602346	JiangLi	Physics
1602347	WuBaohua	Computer Science
1602348	ZhangBaohua	Physics
1602349	ZhaoWeiming	Computer Science
1602350	LiRuiyang	Physics
1602351	ZhaoWeiming	Math
1602352	ZengYouwei	Physics
1602353	ZengJun	Math
1602354	GaoWeiming	Math
1602355	WuYouwei	Computer Science
1602356	ZhaoJing	Computer Science
1602357	LiZijin	Physics
1602358	ZhangZijin	Physics
1602359	GaoYouwei	Physics
1602360	ZhangJun	Physics
1602361	LiZeming	Computer Science
1602362	GaoJun	Physics
1602363	ZengZijin	Physics
1602364	JiangJun	Physics
1602365	LiJun	Physics
1602366	ZhangZijin	Physics
1602367	WuLi	Physics
1602368	ZhangJun	Physics
1602369	ZhaoBaohua	Computer Science
1602370	ZhaoYouwei	Computer Science
1602371	JiangLi	Computer Science
1602372	LiQijie	Math
1602373	GaoYouwei	Computer Science
1602374	ZhaoLi	Computer Science
1602375	ZhangQijie	Math
1602376	ZengWeiming	Computer Science
1602377	ZhangWeiming	Physics
1602378	WuRuiyang	Physics
1602379	WuJun	Physics
1602380	GaoRuiyang	Computer Science
1602381	GaoRuiyang	Computer Science
1602382	WuYouwei	Physics
1602383	ZengWeiming	Math
1602384	GaoQijie	Physics
1602385	JiangRuiyang	Math
1602386	JiangBaohua	Computer Science
1602387	JiangJing	Physics
1602388	LiJun	Computer Science
1602389	ZhangLi	Math
1602390	ZengRuiyang	Physics
1602391	LiQijie	Physics
1602392	LiLi	Math
1602393	ZhaoWeiming	Computer Science
1602394	GaoJing	Math
1602395	LiZeming	Physics
1602396	GaoJing	Computer Science
1602397	ZengJun	Math
1602398	GaoJun	Computer Science
1602399	ZhaoYouwei	Computer Science
1602400	WuWeiming	Physics
1602401	ZengBaohua	Computer Science
1602402	WuRuiyang	Computer Science
1602403	ZengJing	Physics
1602404	JiangRuiyang	Physics
1602405	ZengZijin	Physics
1602406	ZhangLi	Computer Science
1602407	WuLi	Computer Science
1602408	WuYouwei	Computer Science
1602409	WuJun	Computer Science
1602410	ZhangZeming	Math
1602411	ZhaoJun	Math
1602412	GaoRuiyang	Math
1602413	JiangJun	Physics
1602414	LiBaohua	Computer Science
1602415	JiangQijie	Math
1602416	JiangZeming	Computer Science
1602417	GaoJing	Physics
1602418	ZhaoJing	Computer Science
1602419	WuWeiming	Math
1602420	ZengQijie	Computer Science
1602421	JiangWeiming	Physics
1602422	GaoZijin	Math
1602423	WuRuiyang	Computer Science
1602424	JiangWeiming	Computer Science
1602425	ZhaoBaohua	Physics
1602426	ZhaoJun	Physics
1602427	LiWeiming	Computer Science
1602428	ZhaoBaohua	Computer Science
1602429	WuLi	Computer Science
1602430	GaoZeming	Computer Science
1602431	ZengYouwei	Physics
1602432	GaoZijin	Math
1602433	LiJun	Computer Science
1602434	WuZijin	Physics
1602435	GaoJing	Computer Science
1602436	JiangRuiyang	Computer Science
1602437	ZhangBaohua	Computer Science
1602438	LiQijie	Physics
1602439	ZhangZeming	Computer Science
1602440	WuZijin	Math
1602441	GaoYouwei	Physics
1602442	WuJing	Physics
1602443	LiJun	Computer Science
1602444	ZhangLi	Physics
1602445	JiangBaohua	Computer Science
1602446	JiangQijie	Math
1602447	ZhangRuiyang	Physics
1602448	ZhangLi	Math
1602449	JiangJun	Math
1602450	LiRuiyang	Computer Science
1602451	LiJun	Computer Science
1602452	WuRuiyang	Math
1602453	ZhaoJun	Physics
1602454	LiYouwei	Computer Science
1602455	ZhangWeiming	Computer Science
1602456	JiangRuiyang	Computer Science
1602457	JiangZeming	Computer Science
1602458	ZhangQijie	Math
1602459	LiYouwei	Math
1602460	ZengJing	Math
1602461	ZhaoYouwei	Computer Science
1602462	GaoZijin	Math
1602463	ZengRuiyang	Math
1602464	ZengZijin	Physics
1602465	ZhaoQijie	Math
1602466	ZhaoYouwei	Computer Science
1602467	JiangJun	Physics
1602468	JiangLi	Physics
1602469	LiJun	Math
1602470	JiangYouwei	Physics
1602471	ZhangBaohua	Physics
1602472	LiWeiming	Physics
1602473	ZhaoJun	Math
1602474	WuBaohua	Computer Science
1602475	ZhangLi	Physics
1602476	ZhaoRuiyang	Physics
1602477	JiangZeming	Math
1602478	ZhaoRuiyang	Computer Science
1602479	WuWeiming	Computer Science
1602480	LiZijin	Physics
1602481	GaoQijie	Physics
1602482	WuZijin	Physics
1602483	ZengWeiming	Computer Science
1602484	ZhaoRuiyang	Physics
1602485	ZhangZijin	Physics
1602486	WuYouwei	Computer Science
1602487	GaoWeiming	Physics
1602488	LiLi	Math
1602489	ZhaoRuiyang	Math
1602490	ZhangYouwei	Computer Science
1602491	ZengLi	Math
1602492	ZhaoYouwei	Math
1602493	ZhangJing	Computer Science
1602494	JiangBaohua	Computer Science
1602495	GaoJun	Computer Science
1602496	WuYouwei	Math
1602497	ZhaoBaohua	Physics
1602498	ZengYouwei	Math
1602499	LiLi	Computer Science
1602500	LiJing	Physics
1602501	LiWeiming	Physics
1602502	JiangZeming	Physics
1602503	ZhangQijie	Math
1602504	JiangLi	Physics
1602505	GaoLi	Math
1602506	ZengLi	Computer Science
1602507	GaoWeiming	Physics
1602508	JiangLi	Computer Science
1602509	ZhangJun	Math
1602510	GaoYouwei	Math
1602511	GaoQijie	Computer Science
1602512	GaoYouwei	Math
1602513	ZengWeiming	Math
1602514	ZhaoJing	Physics
1602515	GaoLi	Physics
1602516	LiRuiyang	Math
1602517	ZhaoLi	Physics
1602518	ZengJun	Math
1602519	WuJing	Physics
1602520	GaoZijin	Physics
1602521	LiYouwei	Computer Science
1602522	ZengYouwei	Physics
1602523	ZhangQijie	Computer Science
1602524	GaoQijie	Computer Science
1602525	ZhaoYouwei	Math
1602526	JiangLi	Physics
1602527	GaoZeming	Physics
1602528	WuQijie	Computer Science
1602529	WuRuiyang	Math
1602530	WuYouwei	Computer Science
1602531	ZhangJun	Computer Science
1602532	ZengJun	Computer Science
1602533	JiangRuiyang	Math
1602534	ZhaoQijie	Computer Science
1602535	WuQijie	Physics
1602536	GaoBaohua	Computer Science
1602537	JiangBaohua	Math
1602538	ZhangYouwei	Math
1602539	JiangLi	Physics
1602540	JiangRuiyang	Computer Science
1602541	GaoJing	Math
1602542	LiWeiming	Math
1602543	WuQijie	Physics
1602544	ZhangBaohua	Computer Science
1602545	ZhaoYouwei	Physics
1602546	JiangJing	Math
1602547	ZhaoRuiyang	Physics
1602548	WuZijin	Physics
1602549	ZengZijin	Physics
1602550	JiangLi	Computer Science
1602551	WuJing	Physics
1602552	ZhangLi	Physics
1602553	GaoLi	Math
1602554	LiJing	Physics
1602555	GaoLi	Computer Science
1602556	LiZijin	Computer Science
1602557	ZhangWeiming	Computer Science
1602558	JiangQijie	Math
1602559	WuLi	Math
1602560	ZhangZeming	Computer Science
1602561	JiangZeming	Physics
1602562	LiZeming	Physics
1602563	WuJing	Physics
1602564	WuYouwei	Computer Science
1602565	JiangZeming	Computer Science
1602566	ZengWeiming	Physics
1602567	LiWeiming	Computer Science
1602568	ZhangBaohua	Computer Science
1602569	GaoJun	Math
1602570	ZhangLi	Physics
1602571	JiangLi	Math
1602572	ZhaoJing	Computer Science
1602573	LiJing	Math
1602574	ZhangQijie	Computer Science
1602575	GaoJun	Math
1602576	ZengJing	Computer Science
1602577	GaoZeming	Computer Science
1602578	WuBaohua	Physics
1602579	WuWeiming	Math
1602580	ZhaoZijin	Physics
1602581	WuYouwei	Physics
1602582	ZhaoWeiming	Physics
1602583	ZengJing	Computer Science
1602584	LiZijin	Computer Science
1602585	JiangYouwei	Physics
1602586	ZhangZijin	Physics
1602587	ZengYouwei	Physics
1602588	ZhaoRuiyang	Physics
1602589	LiZijin	Computer Science
1602590	ZhaoWeiming	Computer Science
1602591	ZengZijin	Computer Science
1602592	ZengZeming	Physics
1602593	JiangZeming	Math
1602594	LiQijie	Physics
1602595	JiangZijin	Physics
1602596	ZhangJing	Computer Science
1602597	WuQijie	Physics
1602598	ZhaoWeiming	Math
1602599	ZhaoLi	Math
1602600	ZhangYouwei	Computer Science
1602601	ZengRuiyang	Computer Science
1602602	GaoZijin	Math
1602603	ZengYouwei	Computer Science
1602604	JiangZeming	Math
1602605	ZengRuiyang	Physics
1602606	LiLi	Computer Science
1602607	WuZeming	Math
1602608	WuJun	Computer Science
1602609	JiangYouwei	Math
1602610	LiRuiyang	Physics
1602611	ZengZeming	Math
1602612	WuBaohua	Math
1602613	WuZeming	Physics
1602614	WuZijin	Physics
1602615	GaoBaohua	Physics
1602616	ZhaoBaohua	Computer Science
1602617	ZengQijie	Math
1602618	WuJing	Physics
1602619	JiangZeming	Physics
1602620	WuWeiming	Math
1602621	JiangZijin	Computer Science
1602622	ZhaoZijin	Computer Science
1602623	ZhaoRuiyang	Physics
1602624	ZengBaohua	Math
1602625	GaoWeiming	Physics
1602626	LiZijin	Physics
1602627	WuQijie	Computer Science
1602628	GaoZeming	Computer Science
1602629	WuBaohua	Physics
1602630	ZengZeming	Physics
1602631	ZhangWeiming	Computer Science
1602632	WuRuiyang	Physics
1602633	ZhaoZeming	Computer Science
1602634	JiangRuiyang	Math
1602635	ZhangBaohua	Physics
1602636	JiangWeiming	Physics
1602637	ZhangZeming	Math
1602638	ZengZeming	Physics
1602639	JiangLi	Computer Science
1602640	JiangWeiming	Computer Science
1602641	WuZeming	Physics
1602642	LiRuiyang	Math
1602643	GaoWeiming	Physics
1602644	ZengZeming	Math
1602645	ZhaoWeiming	Math
1602646	ZengLi	Math
1602647	ZhaoBaohua	Physics
1602648	WuYouwei	Math
1602649	ZengYouwei	Math
1602650	ZengRuiyang	Computer Science
1602651	ZhangQijie	Math
1602652	WuBaohua	Computer Science
1602653	GaoQijie	Computer Science
1602654	ZhangYouwei	Computer Science
1602655	ZhangWeiming	Math
1602656	ZhaoLi	Math
1602657	WuJun	Physics
1602658	ZhaoLi	Physics
1602659	ZhangZeming	Physics
1602660	ZhangZeming	Math
1602661	WuQijie	Physics
1602662	GaoRuiyang	Physics
1602663	JiangBaohua	Computer Science
1602664	ZhaoZijin	Computer Science
1602665	GaoZeming	Computer Science
1602666	WuLi	Physics
1602667	WuYouwei	Physics
1602668	GaoWeiming	Math
1602669	ZengZeming	Computer Science
1602670	JiangZijin	Physics
1602671	ZhaoLi	Computer Science
1602672	ZhaoZeming	Math
1602673	ZhaoQijie	Physics
1602674	JiangZeming	Physics
1602675	GaoLi	Physics
1602676	ZhangZeming	Computer Science
1602677	ZengZijin	Computer Science
1602678	ZhaoBaohua	Computer Science
1602679	ZengZijin	Math
1602680	ZhangJun	Math
1602681	WuBaohua	Math
1602682	ZengJun	Computer Science
1602683	ZhangRuiyang	Math
1602684	ZhaoLi	Math
1602685	GaoJing	Computer Science
1602686	JiangJing	Math
1602687	ZhaoJun	Physics
1602688	GaoQijie	Math
1602689	GaoZeming	Math
1602690	GaoBaohua	Physics
1602691	ZhaoWeiming	Math
1602692	ZhangZeming	Physics
1602693	ZhangYouwei	Computer Science
1602694	ZengZeming	Computer Science
1602695	LiBaohua	Math
1602696	ZhangJun	Math
1602697	JiangBaohua	Physics
1602698	JiangYouwei	Math
1602699	GaoJing	Computer Science
1602700	WuRuiyang	Computer Science
1602701	ZengQijie	Physics
1602702	ZengYouwei	Physics
1602703	LiJing	Physics
1602704	WuQijie	Physics
1602705	ZhaoYouwei	Math
1602706	ZhaoWeiming	Math
1602707	LiBaohua	Physics
1602708	ZhangZijin	Math
1602709	ZhangRuiyang	Physics
1602710	ZhangJing	Physics
1602711	ZengJun	Physics
1602712	ZengZijin	Math
1602713	ZengZijin	Physics
1602714	ZengQijie	Math
1602715	JiangYouwei	Math
1602716	ZhaoQijie	Physics
1602717	JiangLi	Physics
1602718	LiJun	Computer Science
1602719	LiBaohua	Math
1602720	JiangZijin	Computer Science
1602721	ZhangLi	Physics
1602722	ZhaoZijin	Computer Science
1602723	JiangLi	Physics
1602724	WuWeiming	Math
1602725	GaoRuiyang	Computer Science
1602726	JiangQijie	Physics
1602727	ZhaoQijie	Physics
1602728	GaoJing	Math
1602729	LiWeiming	Math
1602730	ZengBaohua	Physics
1602731	JiangQijie	Computer Science
1602732	ZhangWeiming	Math
1602733	ZhangRuiyang	Math
1602734	ZhaoWeiming	Computer Science
1602735	ZengWeiming	Math
1602736	ZengZijin	Computer Science
1602737	WuZeming	Computer Science
1602738	ZengYouwei	Physics
1602739	ZengJing	Math
1602740	LiYouwei	Math
1602741	WuWeiming	Physics
1602742	GaoRuiyang	Physics
1602743	JiangRuiyang	Computer Science
1602744	WuRuiyang	Computer Science
1602745	ZengQijie	Math
1602746	ZhaoJun	Math
1602747	JiangBaohua	Physics
1602748	LiJing	Physics
1602749	ZhaoZeming	Physics
1602750	ZhaoZijin	Computer Science
1602751	ZengZeming	Computer Science
1602752	GaoJing	Math
1602753	ZhaoLi	Computer Science
1602754	ZhangLi	Computer Science
1602755	ZhaoBaohua	Computer Science
1602756	ZhangRuiyang	Math
1602757	ZengQijie	Physics
1602758	LiJing	Physics
1602759	WuJun	Computer Science
1602760	ZhaoBaohua	Computer Science
1602761	WuWeiming	Math
1602762	ZengZijin	Computer Science
1602763	ZhaoYouwei	Math
1602764	WuZijin	Physics
1602765	ZhangZeming	Math
1602766	ZhangLi	Physics
1602767	JiangQijie	Computer Science
1602768	JiangBaohua	Math
1602769	JiangRuiyang	Computer Science
1602770	GaoZeming	Math
1602771	ZengJing	Math
1602772	WuZijin	Math
1602773	JiangZijin	Physics
1602774	ZhangYouwei	Computer Science
1602775	GaoWeiming	Math
1602776	ZhaoQijie	Math
1602777	GaoZeming	Math
1602778	ZhaoYouwei	Math
1602779	JiangWeiming	Math
1602780	WuQijie	Computer Science
1602781	WuWeiming	Physics
1602782	LiJing	Computer Science
1602783	ZengJun	Computer Science
1602784	JiangRuiyang	Physics
1602785	ZhangJing	Computer Science
1602786	ZhangJun	Computer Science
1602787	LiZijin	Computer Science
1602788	ZhaoRuiyang	Computer Science
1602789	ZengYouwei	Computer Science
1602790	JiangYouwei	Physics
1602791	LiRuiyang	Math
1602792	WuWeiming	Math
1602793	ZhaoWeiming	Computer Science
1602794	GaoJing	Physics
1602795	LiJing	Computer Science
1602796	LiQijie	Physics
1602797	WuWeiming	Math
1602798	WuZijin	Math
1602799	GaoZijin	Physics
1602800	ZhangJun	Computer Science
1602801	ZengJun	Physics
1602802	GaoZeming	Computer Science
1602803	GaoWeiming	Physics
1602804	ZhaoRuiyang	Math
1602805	LiWeiming	Math
1602806	WuZijin	Computer Science
1602807	JiangRuiyang	Computer Science
1602808	ZhangJing	Computer Science
1602809	WuQijie	Physics
1602810	LiYouwei	Computer Science
1602811	GaoBaohua	Computer Science
1602812	JiangJing	Computer Science
1602813	ZhangJun	Math
1602814	ZhaoZeming	Computer Science
1602815	LiZeming	Math
1602816	JiangZijin	Computer Science
1602817	GaoZeming	Physics
1602818	ZhangRuiyang	Computer Science
1602819	ZhaoQijie	Computer Science
1602820	GaoBaohua	Physics
1602821	JiangWeiming	Math
1602822	ZhangYouwei	Physics
1602823	ZhaoJing	Physics
1602824	ZengZijin	Math
1602825	JiangZijin	Computer Science
1602826	JiangQijie	Math
1602827	ZengWeiming	Math
1602828	ZhangRuiyang	Physics
1602829	ZhaoLi	Physics
1602830	WuYouwei	Math
1602831	GaoJun	Math
1602832	WuJun	Physics
1602833	GaoBaohua	Computer Science
1602834	ZhaoZeming	Math
1602835	LiYouwei	Math
1602836	ZhaoWeiming	Math
1602837	LiYouwei	Physics
1602838	ZhaoYouwei	Physics
1602839	ZhaoWeiming	Computer Science
1602840	WuJing	Math
1602841	WuJun	Physics
1602842	ZhaoZijin	Computer Science
1602843	LiRuiyang	Computer Science
1602844	WuYouwei	Computer Science
1602845	GaoJun	Math
1602846	WuLi	Computer Science
1602847	ZhaoLi	Physics
1602848	LiRuiyang	Physics
1602849	WuWeiming	Physics
1602850	GaoRuiyang	Physics
1602851	LiQijie	Physics
1602852	ZhaoBaohua	Physics
1602853	ZhangZeming	Math
1602854	ZhangLi	Physics
1602855	LiLi	Computer Science
1602856	ZhaoJun	Computer Science
1602857	ZhaoZeming	Computer Science
1602858	ZengZeming	Computer Science
1602859	ZhaoYouwei	Math
1602860	WuLi	Physics
1602861	GaoZeming	Computer Science
1602862	JiangWeiming	Physics
1602863	JiangQijie	Computer Science
1602864	JiangYouwei	Physics
1602865	LiLi	Computer Science
1602866	ZhangYouwei	Math
1602867	JiangQijie	Computer Science
1602868	LiZeming	Math
